,link,name,cost_text,coordinates,rooms,external_information,desc,bedroom,bathroom,parking,weekly_rent,postcode,bond
263,https://www.domain.com.au/19-walpole-avenue-indented-head-vic-3223-11326104,19 Walpole Avenue Indented Head VIC 3223,"$1200 pw High, $600 pw Low, $180 pn","[-38.1336473, 144.7061689]","[['3 Beds'], ['1 Bath'], ['1 Parking']]",Date Available: Available NowBond $1000,Delightful three bedroom home just a short stroll to the beach accommodating up to 7 guests.,3,1,1,1200.0,3223,1000.0
264,https://www.domain.com.au/4-walpole-avenue-indented-head-vic-3223-11326103,4 Walpole Avenue Indented Head VIC 3223,"$2,000 pw High, $1,200 pw Low, $300 pn","[-38.1337289, 144.7044686]","[['3 Beds'], ['2 Baths'], ['2 Parking']]",Date Available: Available NowBond $1000,"This beautifully presented double storey 3 bedroom home, nestled in a quiet street is the perfect spot for you and your family to unwind and feel right at home. ",3,2,2,1600.0,3223,1000.0
265,https://www.domain.com.au/325-collins-street-melbourne-vic-3000-14154581,325 Collins Street Melbourne VIC 3000,$1200 pw Furnished,"[-37.8166442, 144.9635498]","[['2 Beds'], ['2 Baths'], []]",Date Available: Available NowBond $3500,PROPERTY ID: 105448 (quote when calling),2,2,0,1200.0,3000,3500.0
266,https://www.domain.com.au/10a-franklin-place-mornington-vic-3931-16011987,10A Franklin Place Mornington VIC 3931,"$1,500 Per Week","[-38.2168773, 145.0399711]","[['4 Beds'], ['2 Baths'], ['2 Parking'], []]",Date Available: Available NowBond $6518Land area 329m²,"Fully Furnished - 
A coastal classic just steps from the sunlit sands of Shire Beach and only a minutes' walk from the vibrant Main Street, this delightful four bedroom home combines the enduring appeal of weatherboards with a light-infused interior and sure sense of seaside style.
Entry level incorporates a versatile self-contained wing where open-plan living offers a clever concealed kitchenette",4,2,2,1500.0,3931,6518.0
267,https://www.domain.com.au/10-cottage-pl-mornington-vic-3931-16056641,10 Cottage Pl Mornington VIC 3931,"$1,200 weekly","[-38.2495285, 145.0605786]","[['4 Beds'], ['2 Baths'], ['2 Parking'], []]","Available from Wednesday, 14th September 2022Bond $5214Land area 1595m²"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4,2,2,1200.0,3931,5214.0
268,https://www.domain.com.au/1-4-volitans-avenue-mount-eliza-vic-3930-15913760,1/4 Volitans Avenue Mount Eliza VIC 3930,$1200 per week,"[-38.1939117, 145.0777015]","[['4 Beds'], ['2 Baths'], ['2 Parking']]",Date Available: Available NowBond $5214,"Architecturally designed, this impressive house boasts a huge array of features! Downstairs offers; large family living with three bedrooms all with built in robes, polished concrete throughout, family bathroom with bath and double vanity, separate toilet and laundry, access to downstairs deck to backyard and internal access from double remote controlled garage. 
Upstairs offers; spacious open",4,2,2,1200.0,3930,5214.0
269,https://www.domain.com.au/2-pleasant-view-court-mount-martha-vic-3934-15912517,2 Pleasant View Court Mount Martha VIC 3934,$1200.00,"[-38.2719481, 145.0036349]","[['4 Beds'], ['3 Baths'], ['2 Parking']]",Date Available: Available NowBond $5214," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4,3,2,1200.0,3934,5214.0
270,https://www.domain.com.au/690-kangaroo-ground-st-andrews-road-panton-hill-vic-3759-15963799,690 Kangaroo Ground St Andrews Road Panton Hill VIC 3759,"$1,200.00","[-37.6348625, 145.2477171]","[['6 Beds'], ['3 Baths'], ['6 Parking']]",Date Available: Available NowBond $5214," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",6,3,6,1200.0,3759,5214.0
271,https://www.domain.com.au/6-thomas-road-red-hill-south-vic-3937-15759376,6 Thomas Road Red Hill South VIC 3937,$1200 Per Week,"[-38.3765118, 145.0332968]","[['3 Beds'], ['2 Baths'], ['2 Parking']]",Date Available: Available NowBond $7200,"This stunning home set amongst the luscious trees in Red Hill on the Mornington Peninsula is sure to impress.
A modern, high-tech home features master bedroom and private retreat / second living space in the cantilevered second storey, with ensuite and walk in robe.
Remaining bedrooms downstairs with expansive built-in robes.
The home is filled with natural light and floor to ceiling windows and",3,2,2,1200.0,3937,7200.0
272,https://www.domain.com.au/76-nelson-road-south-melbourne-vic-3205-16056089,76 Nelson Road South Melbourne VIC 3205,$1200.00 per week,"[-37.835647, 144.952214]","[['4 Beds'], ['2 Baths'], ['1 Parking']]",Date Available: Available NowBond $6000,To register to attend an open for inspection please click the Request an Inspection button. ,4,2,1,1200.0,3205,6000.0
273,https://www.domain.com.au/5-7-witchwood-cl-south-yarra-vic-3141-16052884,5-7 Witchwood Cl South Yarra VIC 3141,"$1,200.00","[-37.8337288, 144.9868936]","[['3 Beds'], ['2 Baths'], ['2 Parking']]","Available from Wednesday, 14th September 2022Bond $7821"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3,2,2,1200.0,3141,7821.0
274,https://www.domain.com.au/3007-35-malcolm-street-south-yarra-vic-3141-14574763,3007/35 Malcolm Street South Yarra VIC 3141,$1200/week,"[-37.8369683, 144.9964622]","[['2 Beds'], ['2 Baths'], ['1 Parking']]",Date Available: Available NowBond $5214," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2,2,1,1200.0,3141,5214.0
275,https://www.domain.com.au/4-67-walsh-street-south-yarra-vic-3141-16063567,4/67 Walsh Street South Yarra VIC 3141,$1200 per week,"[-37.8362657, 144.9849505]","[['3 Beds'], ['1 Bath'], ['1 Parking']]",Date Available: Available NowBond $7614,Liam Mulligan,3,1,1,1200.0,3141,7614.0
276,https://www.domain.com.au/6607-7-riverside-quay-southbank-vic-3006-16051294,6607/7 Riverside Quay Southbank VIC 3006,$1200 per week,"[-37.8213341, 144.9646982]","[['2 Beds'], ['2 Baths'], ['2 Parking']]","Available from Friday, 2nd September 2022Bond $5215",Leasing Team,2,2,2,1200.0,3006,5215.0
277,https://www.domain.com.au/9-narvik-avenue-st-leonards-vic-3223-11326061,9 Narvik Avenue St Leonards VIC 3223,"$1200 pw High, $750 pw Low, $145 pn","[-38.1701936, 144.7100835]","[['3 Beds'], ['1 Bath'], ['1 Parking']]",Date Available: Available NowBond $1000,Located in the tranquil setting this lovely home will be great for your family getaway.,3,1,1,1200.0,3223,1000.0
278,https://www.domain.com.au/4-nareeb-court-toorak-vic-3142-16044504,4 Nareeb Court Toorak VIC 3142,"$1,200.00 Per Week","[-37.8486956, 145.0225762]","[['5 Beds'], ['3 Baths'], ['3 Parking']]","Available from Saturday, 3rd September 2022Bond $7200",Taylah Cagalj,5,3,3,1200.0,3142,7200.0
279,https://www.domain.com.au/33-landcox-street-brighton-east-vic-3187-15885544,33 Landcox Street Brighton East VIC 3187,"$1,195.00","[-37.9050458, 145.0144825]","[['4 Beds'], ['3 Baths'], ['2 Parking']]",Date Available: Available NowBond $5193,Louisa Corke,4,3,2,1195.0,3187,5193.0
280,https://www.domain.com.au/64-bowen-crescent-carlton-north-vic-3054-15958932,64 Bowen Crescent Carlton North VIC 3054,"$1,195.00","[-37.7803502, 144.9631411]","[['4 Beds'], ['2 Baths'], ['3 Parking']]",Date Available: Available NowBond $7170," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4,2,3,1195.0,3054,7170.0
281,https://www.domain.com.au/33-moore-street-caulfield-south-vic-3162-16032157,33 Moore Street Caulfield South VIC 3162,$1195 per week,"[-37.8998011, 145.0318408]","[['4 Beds'], ['2 Baths'], ['2 Parking']]",Date Available: Available NowBond $5193," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4,2,2,1195.0,3162,5193.0
282,https://www.domain.com.au/7b-carr-street-brighton-east-vic-3187-16037629,7B Carr Street Brighton East VIC 3187,"$1,190.00","[-37.9274776, 145.0276779]","[['3 Beds'], ['2 Baths'], ['2 Parking']]","Available from Friday, 16th September 2022Bond $7740",Michelle Murray,3,2,2,1190.0,3187,7740.0
283,https://www.domain.com.au/2-219-napier-street-fitzroy-vic-3065-15287397,2/219 Napier Street Fitzroy VIC 3065,"$1,190","[-37.8013904, 144.9799]","[['1 Bed'], ['1 Bath'], []]",Date Available: Available NowBond $4760,Phone enquiry code for this property : 6272,1,1,0,1190.0,3065,4760.0
284,https://www.domain.com.au/100-600-epsom-road-flemington-vic-3031-8672749,100/600 Epsom Road Flemington VIC 3031,$1190pw Stay 1 mth,"[-37.7886513, 144.9214028]","[['1 Bed'], ['1 Bath'], ['1 Parking']]",Date Available: Available NowBond $750,This apartment is now available for rent. We currently have a few of these apartment options available so we are able to accept a booking for a check-in within the next 12 months.,1,1,1,1190.0,3031,750.0
285,https://www.domain.com.au/5-alfred-st-balaclava-vic-3183-15884901,5 Alfred St Balaclava VIC 3183,"$1,188 per week","[-37.8675296, 144.9927002]","[['7 Beds'], ['2 Baths'], ['2 Parking'], []]",Date Available: Available NowBond $4000Land area 300m²Internal area 140m²," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",7,2,2,1188.0,3183,4000.0
286,https://www.domain.com.au/16-tribe-street-south-melbourne-vic-3205-16032282,16 Tribe Street South Melbourne VIC 3205,1180.00,"[-37.8383083, 144.9499665]","[['3 Beds'], ['2 Baths'], ['1 Parking']]","Available from Wednesday, 7th September 2022Bond $6720"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3,2,1,1180.0,3205,6720.0
287,https://www.domain.com.au/11-cintra-avenue-st-kilda-vic-3182-16022666,11 Cintra Avenue St Kilda VIC 3182,"$1,175 Per Week","[-37.858828, 144.9914546]","[['3 Beds'], ['2 Baths'], ['1 Parking']]",Date Available: Available NowBond $5875,Tom Koller,3,2,1,1175.0,3182,5875.0
288,https://www.domain.com.au/110-133-bourke-street-melbourne-vic-3000-16011359,110/133 Bourke Street Melbourne VIC 3000,$1155pw - Stay 1 mth+,"[-37.81263750000001, 144.9693068]","[['1 Bed'], ['1 Bath'], ['1 Parking']]",Date Available: Available NowBond $750," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",1,1,1,1155.0,3000,750.0
289,https://www.domain.com.au/21-valentine-grove-armadale-vic-3143-16040936,21 Valentine Grove Armadale VIC 3143,"$1,150.00","[-37.8634596, 145.025762]","[['3 Beds'], ['1 Bath'], ['1 Parking']]","Available from Tuesday, 6th September 2022Bond $6900",Danielle Crumblehulme,3,1,1,1150.0,3143,6900.0
290,https://www.domain.com.au/41b-arkaringa-crescent-black-rock-vic-3193-16052986,41B Arkaringa Crescent Black Rock VIC 3193,"$1,150.00","[-37.9694931, 145.0181917]","[['3 Beds'], ['2 Baths'], ['3 Parking']]","Available from Saturday, 8th October 2022Bond $6600",Michelle Murray,3,2,3,1150.0,3193,6600.0
291,https://www.domain.com.au/36-casuarina-drive-cape-schanck-vic-3939-15896559,36 Casuarina Drive Cape Schanck VIC 3939,$1150 Per Week,"[-38.46369929999999, 144.8957842]","[['3 Beds'], ['3 Baths'], []]",Date Available: Available NowBond $6900,"The perfect place to come home to relax, unwind and enjoy the peaceful and private surroundings of Luzcatrole.
The stunning fully furnished home features two spacious bedrooms, master with ensuite. The open plan living area is fantastic for entertaining with its sky-high cathedral ceilings and open fireplace. Corner window seats to enjoy the gorgeous treelined outlook. A fully equipped kitchen",3,3,0,1150.0,3939,6900.0
292,https://www.domain.com.au/459-station-street-carlton-north-vic-3054-16020614,459 Station Street Carlton North VIC 3054,$1150 PW / $6900 PCM,"[-37.7857703, 144.9756938]","[['4 Beds'], ['1 Bath'], []]",Date Available: Available NowBond $6900," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4,1,0,4025.0,3054,6900.0
293,https://www.domain.com.au/104-6-st-aubins-avenue-caulfield-north-vic-3161-15974663,104/6 St Aubins Avenue Caulfield North VIC 3161,"$1,150.00","[-37.8739792, 145.0100916]","[['3 Beds'], ['2 Baths'], ['2 Parking']]",Date Available: Available NowBond $6844," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3,2,2,1150.0,3161,6844.0
294,https://www.domain.com.au/108-6-st-aubins-avenue-caulfield-north-vic-3161-15957508,108/6 St Aubins Avenue Caulfield North VIC 3161,"$1,150.00","[-37.8739792, 145.0100916]","[['3 Beds'], ['2 Baths'], ['2 Parking']]",Date Available: Available NowBond $6900,"Lavished with luxurious finishes, nothing comes close to the brand-new sumptuousness of this stunning residence. Underpinned by a contemporary design ethic, the home delivers an elegant environment for those accustomed to the very best. The brilliantly proportioned residence is ideal for entertaining enthusiasts with its palatial expanse of space for living and dining incorporating a culinary",3,2,2,1150.0,3161,6900.0
295,https://www.domain.com.au/50a-david-street-hampton-vic-3188-16042748,50a David Street Hampton VIC 3188,"$1,150.00","[-37.9431884, 145.0168287]","[['3 Beds'], ['2 Baths'], ['1 Parking']]","Available from Tuesday, 27th September 2022Bond $4997",Jodie Bond,3,2,1,1150.0,3188,4997.0
296,https://www.domain.com.au/3b-malcolm-street-mckinnon-vic-3204-16050368,3B Malcolm Street McKinnon VIC 3204,"$1,150","[-37.9133209, 145.045421]","[['4 Beds'], ['2 Baths'], ['2 Parking']]","Available from Friday, 16th September 2022Bond $6900"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4,2,2,1150.0,3204,6900.0
297,https://www.domain.com.au/4501-483-swanston-street-melbourne-vic-3000-14270971,4501/483 Swanston Street Melbourne VIC 3000,$1150 per week,"[-37.8072179, 144.9623358]","[['3 Beds'], ['2 Baths'], ['1 Parking']]",Date Available: Available NowBond $4998," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3,2,1,1150.0,3000,4998.0
298,https://www.domain.com.au/30-oxford-st-oakleigh-vic-3166-16043690,30 Oxford St Oakleigh VIC 3166,"$1,150 weekly","[-37.9012582, 145.0929966]","[['4 Beds'], ['1 Bath'], ['4 Parking']]",Date Available: Available NowBond $9994,Leasing Concierge,4,1,4,1150.0,3166,9994.0
